respID,qID,altID,obsID,profileID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent
13,1,1,97,282,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
13,1,2,97,535,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
13,1,3,97,426,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
13,2,1,98,676,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
13,2,2,98,365,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
13,2,3,98,418,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
13,3,1,99,135,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
13,3,2,99,550,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
13,3,3,99,270,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
13,4,1,100,214,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
13,4,2,100,289,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
13,4,3,100,85,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
13,5,1,101,426,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
13,5,2,101,389,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
13,5,3,101,603,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
13,6,1,102,206,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
13,6,2,102,253,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
13,6,3,102,749,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
13,7,1,103,305,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
13,7,2,103,145,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
13,7,3,103,198,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
13,8,1,104,665,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
13,8,2,104,246,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
13,8,3,104,644,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
14,1,1,105,37,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
14,1,2,105,400,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
14,1,3,105,396,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
14,2,1,106,510,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
14,2,2,106,653,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
14,2,3,106,609,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
14,3,1,107,762,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
14,3,2,107,18,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
14,3,3,107,631,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
14,4,1,108,473,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
14,4,2,108,528,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
14,4,3,108,53,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
14,5,1,109,679,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
14,5,2,109,539,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
14,5,3,109,210,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
14,6,1,110,587,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
14,6,2,110,656,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
14,6,3,110,320,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,yes
14,7,1,111,315,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
14,7,2,111,91,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
14,7,3,111,154,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
14,8,1,112,266,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
14,8,2,112,624,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
14,8,3,112,253,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
15,1,1,113,161,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
15,1,2,113,633,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
15,1,3,113,759,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
15,2,1,114,583,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
15,2,2,114,34,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
15,2,3,114,553,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,no
15,3,1,115,86,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
15,3,2,115,551,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
15,3,3,115,279,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
15,4,1,116,22,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
15,4,2,116,474,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
15,4,3,116,636,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
15,5,1,117,662,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
15,5,2,117,313,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
15,5,3,117,748,1500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
15,6,1,118,181,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
15,6,2,118,640,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,no
15,6,3,118,606,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
15,7,1,119,416,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
15,7,2,119,336,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
15,7,3,119,357,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
15,8,1,120,345,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
15,8,2,120,606,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
15,8,3,120,202,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
16,1,1,121,579,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
16,1,2,121,373,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
16,1,3,121,706,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
16,2,1,122,40,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
16,2,2,122,328,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
16,2,3,122,209,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
16,3,1,123,280,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
16,3,2,123,654,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
16,3,3,123,335,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
16,4,1,124,2,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
16,4,2,124,679,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
16,4,3,124,552,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
16,5,1,125,253,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
16,5,2,125,45,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
16,5,3,125,681,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
16,6,1,126,42,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
16,6,2,126,415,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
16,6,3,126,4,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
16,7,1,127,639,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,no
16,7,2,127,134,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
16,7,3,127,554,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,no
16,8,1,128,524,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
16,8,2,128,231,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
16,8,3,128,100,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
17,1,1,129,152,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
17,1,2,129,193,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
17,1,3,129,231,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
17,2,1,130,506,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
17,2,2,130,149,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
17,2,3,130,620,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
17,3,1,131,586,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
17,3,2,131,401,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
17,3,3,131,579,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
17,4,1,132,158,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
17,4,2,132,284,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
17,4,3,132,266,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
17,5,1,133,622,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
17,5,2,133,187,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
17,5,3,133,570,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
17,6,1,134,244,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
17,6,2,134,614,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
17,6,3,134,757,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
17,7,1,135,757,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
17,7,2,135,19,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
17,7,3,135,756,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
17,8,1,136,717,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
17,8,2,136,531,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
17,8,3,136,288,2500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
18,1,1,137,294,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
18,1,2,137,764,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
18,1,3,137,250,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
18,2,1,138,750,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
18,2,2,138,445,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
18,2,3,138,258,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
18,3,1,139,149,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
18,3,2,139,236,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,yes
18,3,3,139,522,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
18,4,1,140,44,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
18,4,2,140,169,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
18,4,3,140,184,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
18,5,1,141,467,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
18,5,2,141,677,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
18,5,3,141,534,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
18,6,1,142,454,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
18,6,2,142,311,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
18,6,3,142,352,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
18,7,1,143,409,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
18,7,2,143,378,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
18,7,3,143,289,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
18,8,1,144,547,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
18,8,2,144,114,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
18,8,3,144,143,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
19,1,1,145,391,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
19,1,2,145,427,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
19,1,3,145,53,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
19,2,1,146,373,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
19,2,2,146,761,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
19,2,3,146,376,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
19,3,1,147,141,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
19,3,2,147,532,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
19,3,3,147,497,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
19,4,1,148,523,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
19,4,2,148,374,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
19,4,3,148,85,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
19,5,1,149,649,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
19,5,2,149,354,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
19,5,3,149,495,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
19,6,1,150,3,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
19,6,2,150,573,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
19,6,3,150,208,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
19,7,1,151,160,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
19,7,2,151,159,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
19,7,3,151,177,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
19,8,1,152,228,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,yes
19,8,2,152,339,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
19,8,3,152,97,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
20,1,1,153,660,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
20,1,2,153,272,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,yes
20,1,3,153,338,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
20,2,1,154,159,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
20,2,2,154,532,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
20,2,3,154,36,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
20,3,1,155,670,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
20,3,2,155,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
20,3,3,155,590,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
20,4,1,156,518,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
20,4,2,156,282,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
20,4,3,156,676,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
20,5,1,157,323,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,yes
20,5,2,157,455,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
20,5,3,157,21,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
20,6,1,158,249,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
20,6,2,158,715,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
20,6,3,158,767,2000,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
20,7,1,159,463,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
20,7,2,159,300,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
20,7,3,159,71,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
20,8,1,160,750,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
20,8,2,160,524,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
20,8,3,160,32,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
21,1,1,161,394,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
21,1,2,161,218,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
21,1,3,161,543,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,no
21,2,1,162,591,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
21,2,2,162,68,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
21,2,3,162,70,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
21,3,1,163,74,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
21,3,2,163,282,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
21,3,3,163,32,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
21,4,1,164,189,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
21,4,2,164,250,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
21,4,3,164,566,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
21,5,1,165,681,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
21,5,2,165,635,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
21,5,3,165,300,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
21,6,1,166,566,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
21,6,2,166,300,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
21,6,3,166,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
21,7,1,167,537,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
21,7,2,167,634,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
21,7,3,167,117,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
21,8,1,168,212,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
21,8,2,168,50,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
21,8,3,168,133,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
22,1,1,169,231,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
22,1,2,169,514,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
22,1,3,169,430,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
22,2,1,170,751,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
22,2,2,170,72,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
22,2,3,170,704,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
22,3,1,171,247,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
22,3,2,171,112,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
22,3,3,171,190,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
22,4,1,172,742,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
22,4,2,172,95,2000,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
22,4,3,172,174,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
22,5,1,173,7,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,yes
22,5,2,173,37,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
22,5,3,173,339,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
22,6,1,174,52,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
22,6,2,174,228,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,yes
22,6,3,174,483,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
22,7,1,175,80,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,yes
22,7,2,175,700,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
22,7,3,175,143,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
22,8,1,176,49,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
22,8,2,176,27,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
22,8,3,176,593,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
23,1,1,177,765,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
23,1,2,177,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
23,1,3,177,164,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
23,2,1,178,45,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
23,2,2,178,628,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,no
23,2,3,178,343,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
23,3,1,179,94,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
23,3,2,179,744,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
23,3,3,179,122,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
23,4,1,180,213,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
23,4,2,180,736,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
23,4,3,180,68,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
23,5,1,181,580,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
23,5,2,181,614,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
23,5,3,181,625,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,no
23,6,1,182,187,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
23,6,2,182,759,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
23,6,3,182,281,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
23,7,1,183,42,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
23,7,2,183,94,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
